Concept,Iteration,S_Chao1,NumberOfPeople,NumberOfTrials,Prior,Tables,Alpha,Posterior,Chain,ProbabilityOfSameTable
Elizabeth Warren,6,2.0,25,36,Simplicity,2,0.16,-483.44080583338473,1,0.9232
Elizabeth Warren,7,1.0,25,36,Simplicity,1,0.16,-482.7276092041885,1,1.0
Elizabeth Warren,8,1.0,25,36,Simplicity,1,0.16,-482.7276092041885,1,1.0
Elizabeth Warren,9,1.0,25,36,Simplicity,1,0.16,-482.7276092041885,1,1.0
Ronald Reagan,1,6.92,25,36,Simplicity,5,0.16,-596.357542199735,1,0.45920000000000005
Ronald Reagan,2,7.88,25,36,Simplicity,5,0.16,-571.6774273385266,1,0.5488000000000001
Ronald Reagan,3,10.76,25,36,Simplicity,5,0.16,-570.6034211195434,1,0.7120000000000001
Ronald Reagan,4,6.88,25,36,Simplicity,4,0.16,-570.3111499192645,1,0.7792000000000001
Ronald Reagan,5,6.88,25,36,Simplicity,4,0.16,-569.1527941532178,1,0.7792000000000001
Ronald Reagan,6,6.88,25,36,Simplicity,4,0.16,-569.1527941532178,1,0.7792000000000001
Ronald Reagan,7,3.48,25,36,Simplicity,3,0.16,-575.9660189119952,1,0.7824
Ronald Reagan,8,3.96,25,36,Simplicity,3,0.16,-572.8707802540715,1,0.8496000000000001
Ronald Reagan,9,6.88,25,36,Simplicity,4,0.16,-569.1527941532178,1,0.7792000000000001
Bernie Sanders,1,6.0,25,36,Simplicity,6,0.16,-593.9353426956668,1,0.22879999999999998
Bernie Sanders,2,7.92,25,36,Simplicity,6,0.16,-584.8380230809145,1,0.28319999999999995
Bernie Sanders,3,4.0,25,36,Simplicity,4,0.16,-583.4936798613863,1,0.344
Bernie Sanders,4,5.48,25,36,Simplicity,5,0.16,-582.840626586751,1,0.37600000000000006
Bernie Sanders,5,4.0,25,36,Simplicity,4,0.16,-578.9210024198952,1,0.38880000000000003
Bernie Sanders,6,3.0,25,36,Simplicity,3,0.16,-576.9718171411805,1,0.48160000000000003
Bernie Sanders,7,3.0,25,36,Simplicity,3,0.16,-570.4380801873403,1,0.6608000000000002
Bernie Sanders,8,3.48,25,36,Simplicity,3,0.16,-557.0940873244252,1,0.7824
Bernie Sanders,9,2.0,25,36,Simplicity,2,0.16,-549.8528671513224,1,0.9232
George W. Bush,1,11.32,25,36,Simplicity,7,0.16,-598.9801209473139,1,0.2768
George W. Bush,2,5.96,25,36,Simplicity,5,0.16,-587.2151617361928,1,0.4176
George W. Bush,3,4.0,25,36,Simplicity,4,0.16,-572.8329703289119,1,0.5488
George W. Bush,4,3.0,25,36,Simplicity,3,0.16,-569.3223724769974,1,0.6608
George W. Bush,5,4.96,25,36,Simplicity,4,0.16,-571.5106146002277,1,0.6576000000000002
George W. Bush,6,3.0,25,36,Simplicity,3,0.16,-568.721763015634,1,0.7215999999999999
George W. Bush,7,7.88,25,36,Simplicity,5,0.16,-570.6256972810975,1,0.5968000000000001
