Concept,Iteration,S_Chao1,NumberOfPeople,NumberOfTrials,Prior,Tables,Alpha,Posterior,Chain,ProbabilityOfSameTable
Bernie Sanders,5,1.0,36,36,Simplicity,1,0.16,-574.5578970731375,1,1.0
Bernie Sanders,6,2.0,36,36,Simplicity,2,0.16,-576.2336621766833,1,0.9459876543209875
Bernie Sanders,7,1.0,36,36,Simplicity,1,0.16,-574.5578970731375,1,1.0
Bernie Sanders,8,1.0,36,36,Simplicity,1,0.16,-574.5578970731375,1,1.0
Bernie Sanders,9,1.0,36,36,Simplicity,1,0.16,-574.5578970731375,1,1.0
George W. Bush,1,5.239130434782608,23,36,Simplicity,5,0.16,-490.1209356720715,1,0.45935727788279773
George W. Bush,2,3.9565217391304346,23,36,Simplicity,3,0.16,-462.1867800206721,1,0.8374291115311908
George W. Bush,3,2.0,23,36,Simplicity,2,0.16,-448.75268756238233,1,0.9168241965973536
George W. Bush,4,2.0,23,36,Simplicity,2,0.16,-448.75268756238233,1,0.9168241965973536
George W. Bush,5,1.0,23,36,Simplicity,1,0.16,-449.2243579992024,1,1.0
George W. Bush,6,2.0,23,36,Simplicity,2,0.16,-448.75268756238233,1,0.9168241965973536
George W. Bush,7,2.0,23,36,Simplicity,2,0.16,-448.75268756238233,1,0.9168241965973536
George W. Bush,8,2.0,23,36,Simplicity,2,0.16,-448.75268756238233,1,0.9168241965973536
George W. Bush,9,2.0,23,36,Simplicity,2,0.16,-448.75268756238233,1,0.9168241965973536
Barack Obama,1,7.0,20,36,Simplicity,7,0.16,-454.09485747182873,1,0.16500000000000004
Barack Obama,2,7.57985197368421,20,36,Simplicity,7,0.16,-454.36600609186576,1,0.16
Barack Obama,3,6.259868421052631,20,36,Simplicity,6,0.16,-448.37547351998353,1,0.24500000000000005
Barack Obama,4,4.475,20,36,Simplicity,4,0.16,-426.0177409291489,1,0.47500000000000003
Barack Obama,5,3.0,20,36,Simplicity,3,0.16,-417.90710512002585,1,0.595
Barack Obama,6,1.0,20,36,Simplicity,1,0.16,-391.8423481183975,1,1.0
Barack Obama,7,1.0,20,36,Simplicity,1,0.16,-391.8423481183975,1,1.0
Barack Obama,8,1.0,20,36,Simplicity,1,0.16,-391.8423481183975,1,1.0
Barack Obama,9,1.0,20,36,Simplicity,1,0.16,-391.8423481183975,1,1.0
Abraham Lincoln,1,9.902439024390246,41,36,Simplicity,8,0.16,-731.9840894606848,1,0.20761451516954194
Abraham Lincoln,2,8.951219512195122,41,36,Simplicity,7,0.16,-683.5003750824555,1,0.26591314693634743
Abraham Lincoln,3,8.926829268292682,41,36,Simplicity,6,0.16,-673.0118381215071,1,0.34681737061273055
Abraham Lincoln,4,4.975609756097561,41,36,Simplicity,4,0.16,-648.7086080852173,1,0.584770969660916
Abraham Lincoln,5,4.975609756097561,41,36,Simplicity,4,0.16,-625.302207502225,1,0.7775133848899464
Abraham Lincoln,6,6.926829268292683,41,36,Simplicity,4,0.16,-614.8106162742016,1,0.8607971445568113
Abraham Lincoln,7,3.975609756097561,41,36,Simplicity,3,0.16,-598.3970190287496,1,0.9060083283759666
Abraham Lincoln,8,2.0,41,36,Simplicity,2,0.16,-602.1827873374256,1,0.9524092801903628
Abraham Lincoln,9,3.975609756097561,41,36,Simplicity,3,0.16,-598.3970190287496,1,0.9060083283759666
Richard Nixon,1,6.975,40,36,Simplicity,6,0.16,-772.1145111751009,1,0.4125
Richard Nixon,2,3.0,40,36,Simplicity,3,0.16,-742.8943628808015,1,0.52375
Richard Nixon,3,3.0,40,36,Simplicity,3,0.16,-743.3052127333821,1,0.44875000000000004
Richard Nixon,4,3.0,40,36,Simplicity,3,0.16,-742.6552612066756,1,0.5662499999999999
Richard Nixon,5,3.0,40,36,Simplicity,3,0.16,-734.0856032978375,1,0.7037499999999999
Richard Nixon,6,1.0,40,36,Simplicity,1,0.16,-697.7087876328247,1,1.0
Richard Nixon,7,2.0,40,36,Simplicity,2,0.16,-700.494258398475,1,0.9512499999999999
Richard Nixon,8,1.0,40,36,Simplicity,1,0.16,-697.7087876328247,1,1.0
Richard Nixon,9,1.0,40,36,Simplicity,1,0.16,-697.7087876328247,1,1.0
a salmon,1,8.460526315789474,38,36,Simplicity,7,0.16,-696.7125985316394,1,0.5927977839335181
a salmon,2,2.0,38,36,Simplicity,2,0.16,-631.3110743432393,1,0.9487534626038783
a salmon,3,2.0,38,36,Simplicity,2,0.16,-631.3110743432393,1,0.9487534626038783
a salmon,4,2.0,38,36,Simplicity,2,0.16,-631.3110743432393,1,0.9487534626038783
a salmon,5,2.0,38,36,Simplicity,2,0.16,-631.3110743432393,1,0.9487534626038783
a salmon,6,2.0,38,36,Simplicity,2,0.16,-631.3110743432393,1,0.9487534626038783
a salmon,7,2.0,38,36,Simplicity,2,0.16,-631.3110743432393,1,0.9487534626038783
a salmon,8,2.0,38,36,Simplicity,2,0.16,-631.3110743432393,1,0.9487534626038783
a salmon,9,2.0,38,36,Simplicity,2,0.16,-631.3110743432393,1,0.9487534626038783
an eagle,1,5.0,41,36,Simplicity,5,0.16,-627.7741116906737,1,0.2706722189173111
an eagle,2,5.487804878048781,41,36,Simplicity,5,0.16,-616.733575459611,1,0.3539559785841761
an eagle,3,4.0,41,36,Simplicity,4,0.16,-601.6684062233354,1,0.4538964901844141
an eagle,4,3.0,41,36,Simplicity,3,0.16,-572.4616249585022,1,0.6204640095181441
an eagle,5,2.0,41,36,Simplicity,2,0.16,-562.4590901696821,1,0.6859012492563951
an eagle,6,3.0,41,36,Simplicity,3,0.16,-561.0123637005579,1,0.6775728732897085
an eagle,7,3.0,41,36,Simplicity,3,0.16,-561.0123637005579,1,0.6775728732897085
