participantID,wordSetID,rt,word,button_pressed,response_r,response_g,response_b,response_munsell,trial_index,time_elapsed,condition
381,2,2516.6949999984354,chest,56,146,80,27,5YR4/8,38,117459,block1_target_trial
381,2,2676.770000020042,wilderness,47,54,142,15,10GY5/12,39,120645,block1_target_trial
340,2,6092.599999999977,warehouse,60,0,118,107,5BG4/8,131,855574,block2_target_trial
694,2,2146.3349999976344,fire,44,216,65,0,10R5/16,82,1902788,block2_target_trial
381,2,1859.8899999633431,verb,39,0,174,198,5B6/10,40,123028,block1_target_trial
701,2,10217.000000178814,fame,53,218,64,108,10RP5/14,93,739678,block2_target_trial
381,2,1821.4349999907429,dread,87,59,58,58,N2,41,125357,block1_target_trial
381,2,1396.695000003092,harp,36,136,152,0,5GY6/10,42,127261,block1_target_trial
694,2,2116.460000004852,oddity,38,0,173,154,5BG6/10,84,1909888,block2_target_trial
381,2,5332.270000013523,shirt,55,190,26,52,5R4/14,43,133100,block1_target_trial
701,2,6804.999999701977,ocean,28,99,185,228,10B7/8,95,750007,block2_target_trial
340,2,7021.185000001336,moose,67,100,65,8,10YR3/6,133,870192,block2_target_trial
381,2,2759.1649999958463,love,55,190,26,52,5R4/14,44,136365,block1_target_trial
694,2,4481.045000007609,dread,80,46,52,38,5GY2/2,86,1917402,block2_target_trial
381,2,1805.019999970682,windmill,39,0,174,198,5B6/10,45,138675,block1_target_trial
381,2,1797.820000036154,cornflour,13,252,190,0,5Y8/14,46,140983,block1_target_trial
694,2,2756.099999998696,discretion,6,216,232,240,10B9/2,88,1923418,block2_target_trial
381,2,3793.88499999186,purse,67,100,65,8,10YR3/6,47,145285,block1_target_trial
694,2,1796.2499999995343,chaos,78,75,41,23,5YR2/4,90,1928279,block2_target_trial
340,2,8548.16999999818,windmill,67,100,65,8,10YR3/6,135,882428,block2_target_trial
381,2,6205.1599999540485,discretion,41,170,136,191,5P6/8,48,151996,block1_target_trial
340,2,2076.5750000027474,dread,87,59,58,58,N2,137,887457,block2_target_trial
381,2,2070.415000023786,chair,56,146,80,27,5YR4/8,49,154573,block1_target_trial
701,2,24191.000000108033,ego,82,0,62,57,5BG2/6,97,777298,block2_target_trial
694,2,11744.7200000023,absurdity,45,170,103,0,10YR5/10,92,1944250,block2_target_trial
381,2,9572.00499996543,building,75,139,23,66,10RP3/10,50,164653,block1_target_trial
381,2,1419.3349999841305,berry,53,218,64,108,10RP5/14,51,166580,block1_target_trial
381,2,1331.8199999630451,warehouse,43,163,162,162,N6,52,168420,block1_target_trial
701,2,3350.0000000931323,building,26,64,196,164,10G7/8,99,784767,block2_target_trial
381,2,1559.224999975413,suffering,87,59,58,58,N2,53,170484,block1_target_trial
694,2,2705.5649999966845,tortoise,39,0,174,198,5B6/10,95,1954509,block2_target_trial
381,2,5836.855000001378,fame,31,238,151,162,10RP7/8,54,176829,block1_target_trial
381,2,1673.1850000214763,canyon,44,216,65,0,10R5/16,55,179012,block1_target_trial
694,2,2716.2400000088383,chair,56,146,80,27,5YR4/8,97,1960492,block2_target_trial
701,2,8116.99999962002,chest,1,255,225,176,10YR9/4,101,796031,block2_target_trial
381,2,1547.4550000508316,diversity,49,0,147,152,10BG5/10,56,181068,block1_target_trial
694,2,2054.894999993732,vagueness,7,229,228,239,10PB9/2,99,1966162,block2_target_trial
381,2,2652.0399999571964,harp,35,187,139,0,5Y6/10,58,188508,block2_target_trial
694,2,2496.7249999900814,fame,55,190,26,52,5R4/14,101,1971981,block2_target_trial
701,2,7649.999999906868,dread,86,91,20,66,5RP2/8,103,808153,block2_target_trial
381,2,1496.0649999557063,tortoise,47,54,142,15,10GY5/12,60,193212,block2_target_trial
694,2,2296.480000004405,despair,79,56,49,32,5Y2/2,103,1978412,block2_target_trial
381,2,1467.0550000155345,chest,38,0,173,154,5BG6/10,62,198468,block2_target_trial
694,2,1696.1049999953248,canyon,56,146,80,27,5YR4/8,105,1982722,block2_target_trial
716,2,5331.019999997807,ocean,50,0,146,196,10B5/12,16,202344,block1_target_trial
381,2,1915.5049999826588,peculiarity,29,173,169,229,10PB7/8,64,203252,block2_target_trial
694,2,1886.299999998184,moose,57,116,95,21,5Y4/6,107,1987413,block2_target_trial
701,2,10598.99999992922,harp,1,255,225,176,10YR9/4,105,822633,block2_target_trial
381,2,2759.745000046678,vagueness,62,0,113,178,5PB4/12,66,208860,block2_target_trial
694,2,2286.1250000132713,ocean,39,0,174,198,5B6/10,109,1992402,block2_target_trial
716,2,10365.56500000006,fame,23,244,150,0,10YR7/14,17,213216,block1_target_trial
381,2,3466.7049999698065,berry,55,190,26,52,5R4/14,68,214979,block2_target_trial
701,2,4606.999999843538,love,55,190,26,52,5R4/14,107,832192,block2_target_trial
694,2,1928.3600000054576,clarity,10,233,232,231,N9,111,2000193,block2_target_trial
716,2,7816.919999997481,suffering,87,59,58,58,N2,18,221544,block1_target_trial
694,2,1745.5600000103004,warehouse,36,136,152,0,5GY6/10,113,2005232,block2_target_trial
381,2,6944.62999998359,cornflour,13,252,190,0,5Y8/14,70,224963,block2_target_trial
701,2,6896.000000182539,absurdity,20,246,186,205,5RP8/6,109,842962,block2_target_trial
694,2,2466.7499999923166,cornflour,35,187,139,0,5Y6/10,115,2010632,block2_target_trial
716,2,9941.735000000335,cockroach,67,100,65,8,10YR3/6,19,231993,block1_target_trial
381,2,4889.949999982491,earphones,19,211,197,223,5P8/4,72,233067,block2_target_trial
694,2,1737.8049999971408,joy,55,190,26,52,5R4/14,117,2015383,block2_target_trial
701,2,3788.99999987334,joy,2,238,234,140,10Y9/6,111,851863,block2_target_trial
694,2,1526.819999999134,vegetable,47,54,142,15,10GY5/12,119,2019622,block2_target_trial
381,2,5586.97000000393,joy,12,255,186,123,5YR8/8,74,241371,block2_target_trial
701,2,3924.000000115484,suffering,78,75,41,23,5YR2/4,113,859792,block2_target_trial
716,2,10877.840000001015,absurdity,30,218,156,201,10P7/8,20,243376,block1_target_trial
694,2,2377.630000002682,windmill,6,216,232,240,10B9/2,121,2025296,block2_target_trial
381,2,1874.924999952782,chair,56,146,80,27,5YR4/8,76,245580,block2_target_trial
694,2,3516.089999990072,earphones,80,46,52,38,5GY2/2,123,2031486,block2_target_trial
716,2,7508.779999996477,earphones,10,233,232,231,N9,21,251392,block1_target_trial
381,2,1491.150000016205,vegetable,47,54,142,15,10GY5/12,78,252380,block2_target_trial
701,2,5558.999999891967,moose,35,187,139,0,5Y6/10,115,871657,block2_target_trial
694,2,1575.8449999995064,building,27,29,194,202,10BG7/8,125,2036796,block2_target_trial
381,2,4336.509999993723,purse,67,100,65,8,10YR3/6,80,259170,block2_target_trial
694,2,1521.1500000006054,ego,49,0,147,152,10BG5/10,127,2041480,block2_target_trial
716,2,8030.240000000049,diversity,64,169,50,112,5RP4/12,22,259929,block1_target_trial
694,2,629.4249999918975,suffering,39,0,174,198,5B6/10,129,2044224,block2_target_trial
381,2,2905.2499999525025,ocean,27,29,194,202,10BG7/8,82,264396,block2_target_trial
716,2,4165.495000001101,dread,86,91,20,66,5RP2/8,23,264601,block1_target_trial
701,2,6619.999999646097,diversity,38,0,173,154,5BG6/10,117,881537,block2_target_trial
694,2,700.0499999995809,glee,26,64,196,164,10G7/8,131,2047212,block2_target_trial
381,2,1908.370000019204,embarrassment,74,118,39,110,10P3/10,84,269356,block2_target_trial
694,2,1825.010000000475,berry,55,190,26,52,5R4/14,133,2050802,block2_target_trial
716,2,5440.049999997427,discretion,29,173,169,229,10PB7/8,24,270544,block1_target_trial
381,2,1498.3549999888055,verb,37,29,171,113,5G6/10,86,273219,block2_target_trial
694,2,1355.6399999940768,cockroach,45,170,103,0,10YR5/10,135,2054972,block2_target_trial
701,2,6467.999999877065,peculiarity,9,242,226,227,10RP9/2,119,891137,block2_target_trial
381,2,1601.6550000058487,window,16,151,214,204,5BG8/4,88,277250,block2_target_trial
694,2,756.429999994114,harp,39,0,174,198,5B6/10,137,2058170,block2_target_trial
381,2,1386.1850000103004,clarity,16,151,214,204,5BG8/4,90,281314,block2_target_trial
701,2,4026.999999769032,chair,35,187,139,0,5Y6/10,121,900942,block2_target_trial
716,2,13885.264999997162,peculiarity,24,203,172,0,10Y7/12,25,284936,block1_target_trial
381,2,2330.164999992121,fame,13,252,190,0,5Y8/14,92,285891,block2_target_trial
716,2,4255.6600000025355,vegetable,47,54,142,15,10GY5/12,26,289696,block1_target_trial
381,2,1691.2000000011176,oddity,41,170,136,191,5P6/8,94,290724,block2_target_trial
381,2,1843.189999985043,love,55,190,26,52,5R4/14,96,295092,block2_target_trial
701,2,9555.99999986589,purse,20,246,186,205,5RP8/6,123,915038,block2_target_trial
716,2,5485.430000000633,chest,46,141,120,0,10Y5/8,28,300393,block1_target_trial
381,2,2319.145000015851,wilderness,47,54,142,15,10GY5/12,99,302548,block2_target_trial
716,2,3846.0899999990943,verb,32,181,182,181,N7,29,304744,block1_target_trial
381,2,2529.1249999427237,diversity,49,0,147,152,10BG5/10,101,308604,block2_target_trial
716,2,5694.170000002487,berry,64,169,50,112,5RP4/12,30,310944,block1_target_trial
701,2,8575.000000186265,embarrassment,75,139,23,66,10RP3/10,125,928005,block2_target_trial
381,2,1395.394999999553,dread,87,59,58,58,N2,103,312205,block2_target_trial
381,2,1666.670000005979,discretion,52,181,89,164,10P5/12,105,316204,block2_target_trial
381,2,2336.5950000006706,glee,12,255,186,123,5YR8/8,107,320852,block2_target_trial
716,2,8990.669999999227,windmill,46,141,120,0,10Y5/8,31,320440,block1_target_trial
701,2,5241.00000038743,glee,2,238,234,140,10Y9/6,127,937286,block2_target_trial
381,2,2233.9950000168756,moose,54,136,137,135,N5,109,325356,block2_target_trial
381,2,1853.2799999811689,cockroach,87,59,58,58,N2,111,329429,block2_target_trial
716,2,8432.580000000598,moose,67,100,65,8,10YR3/6,32,329391,block1_target_trial
381,2,1609.8200000124052,suffering,87,59,58,58,N2,113,333412,block2_target_trial
381,2,1913.010000018403,ego,64,169,50,112,5RP4/12,115,337805,block2_target_trial
716,2,10375.114999995276,love,44,216,65,0,10R5/16,33,340272,block1_target_trial
381,2,1387.845000019297,shirt,38,0,173,154,5BG6/10,117,341452,block2_target_trial
701,2,18237.00000019744,discretion,81,0,58,32,5G2/6,129,959843,block2_target_trial
381,2,2274.3200000259094,fire,55,190,26,52,5R4/14,119,346076,block2_target_trial
716,2,4694.330000005721,embarrassment,26,64,196,164,10G7/8,34,345471,block1_target_trial
381,2,1528.6949999863282,chaos,52,181,89,164,10P5/12,121,350140,block2_target_trial
701,2,6015.999999828637,wilderness,48,0,149,112,10G5/10,131,970246,block2_target_trial
381,2,1802.7899999869987,iron,76,82,82,81,N3,123,354789,block2_target_trial
381,2,1321.4700000244193,windmill,16,151,214,204,5BG8/4,125,358244,block2_target_trial
716,2,13741.199999996752,blessing,13,252,190,0,5Y8/14,35,359719,block1_target_trial
381,2,2234.389999997802,building,66,137,34,17,10R3/10,127,362572,block2_target_trial
381,2,1633.3000000449829,canyon,45,170,103,0,10YR5/10,129,366550,block2_target_trial
381,2,1585.190000012517,despair,87,59,58,58,N2,131,370324,block2_target_trial
701,2,10573.0000003241,tortoise,59,0,117,66,5G4/10,133,986349,block2_target_trial
716,2,11546.364999994694,tortoise,46,141,120,0,10Y5/8,36,371775,block1_target_trial
381,2,1530.2650000085123,blessing,0,245,225,219,10R9/2,133,374020,block2_target_trial
716,2,3638.8200000001234,window,0,245,225,219,10R9/2,37,375919,block1_target_trial
381,2,1699.025000038091,absurdity,30,218,156,201,10P7/8,135,377836,block2_target_trial
701,2,7067.999999970198,shirt,28,99,185,228,10B7/8,135,997235,block2_target_trial
716,2,4839.645000000019,warehouse,32,181,182,181,N7,38,381263,block1_target_trial
381,2,1675.5150000099093,warehouse,76,82,82,81,N3,137,382475,block2_target_trial
716,2,2887.56000000285,chair,46,141,120,0,10Y5/8,39,384655,block1_target_trial
701,2,3479.9999999813735,window,6,216,232,240,10B9/2,137,1003883,block2_target_trial
716,2,11600.17499999958,chaos,87,59,58,58,N2,40,396759,block1_target_trial
716,2,6294.90000000078,building,54,136,137,135,N5,41,403559,block1_target_trial
716,2,8910.980000000563,vagueness,21,202,202,202,N8,42,412974,block1_target_trial
716,2,16182.935000004363,joy,13,252,190,0,5Y8/14,43,429662,block1_target_trial
716,2,12718.990000001211,cornflour,28,99,185,228,10B7/8,44,442887,block1_target_trial
716,2,3167.1649999989313,iron,54,136,137,135,N5,45,446559,block1_target_trial
716,2,5878.965000003518,ego,44,216,65,0,10R5/16,46,452943,block1_target_trial
716,2,5254.039999999804,clarity,1,255,225,176,10YR9/4,47,458703,block1_target_trial
716,2,5179.26499999885,canyon,46,141,120,0,10Y5/8,48,464391,block1_target_trial
716,2,4862.47000000003,wilderness,59,0,117,66,5G4/10,49,469759,block1_target_trial
716,2,9238.310000000638,harp,13,252,190,0,5Y8/14,50,479503,block1_target_trial
716,2,5216.074999996636,fire,23,244,150,0,10YR7/14,51,485222,block1_target_trial
716,2,4206.205000002228,purse,57,116,95,21,5Y4/6,52,489935,block1_target_trial
716,2,3606.599999999162,shirt,28,99,185,228,10B7/8,53,494046,block1_target_trial
716,2,5422.869999994873,glee,33,239,107,106,5R6/12,54,499974,block1_target_trial
716,2,4648.730000000796,despair,81,0,58,32,5G2/6,55,505126,block1_target_trial
716,2,10278.46999999747,oddity,14,184,216,68,5GY8/10,56,515910,block1_target_trial
447,2,9643.794999981765,fame,53,218,64,108,10RP5/14,16,70740,block1_target_trial
716,2,6787.824999999488,windmill,35,187,139,0,5Y6/10,58,534454,block2_target_trial
447,2,3055.610000010347,absurdity,55,190,26,52,5R4/14,17,74300,block1_target_trial
202,2,3219.8549999739043,glee,13,252,190,0,5Y8/14,16,53100,block1_target_trial
202,2,1931.2299999874083,chaos,55,190,26,52,5R4/14,17,55534,block1_target_trial
447,2,2902.6000000012573,embarrassment,44,216,65,0,10R5/16,18,77708,block1_target_trial
202,2,1332.0499999681488,wilderness,70,0,88,63,10G3/8,18,57368,block1_target_trial
447,2,2078.929999988759,cornflour,2,238,234,140,10Y9/6,19,80292,block1_target_trial
202,2,1891.9200000236744,love,33,239,107,106,5R6/12,19,59761,block1_target_trial
447,2,2033.5550000017977,window,40,96,151,219,5PB6/10,20,82832,block1_target_trial
202,2,1930.2600000519303,earphones,84,0,58,101,5PB2/8,20,62195,block1_target_trial
716,2,5380.7349999987055,earphones,10,233,232,231,N9,60,547590,block2_target_trial
202,2,1901.1549999704584,windmill,9,242,226,227,10RP9/2,21,64599,block1_target_trial
447,2,4915.474999987055,peculiarity,53,218,64,108,10RP5/14,21,88252,block1_target_trial
202,2,1268.244999984745,iron,21,202,202,202,N8,22,66370,block1_target_trial
447,2,2919.0900000103284,chair,65,107,108,107,N4,22,91676,block1_target_trial
202,2,4555.374999996275,suffering,87,59,58,58,N2,23,71442,block1_target_trial
447,2,2107.4599999992643,warehouse,65,107,108,107,N4,23,94289,block1_target_trial
716,2,6837.254999998491,clarity,10,233,232,231,N9,62,558846,block2_target_trial
447,2,2577.8450000216253,dread,87,59,58,58,N2,24,97372,block1_target_trial
202,2,4417.244999960531,embarrassment,0,245,225,219,10R9/2,24,76363,block1_target_trial
447,2,2637.8250000125263,ocean,50,0,146,196,10B5/12,25,100518,block1_target_trial
202,2,3983.204999996815,dread,87,59,58,58,N2,25,80850,block1_target_trial
447,2,2873.3199999842327,verb,25,103,196,96,10GY7/10,26,103897,block1_target_trial
202,2,2038.2400000235064,chest,67,100,65,8,10YR3/6,26,83391,block1_target_trial
716,2,7555.504999996629,chest,46,141,120,0,10Y5/8,64,569862,block2_target_trial
202,2,2049.430000013672,shirt,30,218,156,201,10P7/8,27,85943,block1_target_trial
447,2,3583.3200000051875,fire,55,190,26,52,5R4/14,27,107984,block1_target_trial
202,2,1814.5149999763817,berry,64,169,50,112,5RP4/12,29,91576,block1_target_trial
202,2,2679.539999982808,window,6,216,232,240,10B9/2,30,94757,block1_target_trial
716,2,7276.829999995301,joy,13,252,190,0,5Y8/14,66,580478,block2_target_trial
447,2,9404.7600000049,joy,2,238,234,140,10Y9/6,28,117894,block1_target_trial
202,2,2665.8550000283867,vagueness,10,233,232,231,N9,31,97925,block1_target_trial
202,2,2374.2499999934807,cockroach,67,100,65,8,10YR3/6,32,100803,block1_target_trial
202,2,1447.1900000353344,blessing,2,238,234,140,10Y9/6,33,102754,block1_target_trial
716,2,5412.899999995716,embarrassment,25,103,196,96,10GY7/10,68,589390,block2_target_trial
447,2,9165.425000013784,diversity,12,255,186,123,5YR8/8,29,127565,block1_target_trial
202,2,2819.124999979977,peculiarity,58,93,100,0,5GY4/8,34,106075,block1_target_trial
447,2,2965.7850000075996,blessing,22,254,147,109,10R7/10,30,131035,block1_target_trial
447,2,2120.280000002822,purse,14,184,216,68,5GY8/10,31,133660,block1_target_trial
202,2,6378.194999997504,clarity,9,242,226,227,10RP9/2,35,112955,block1_target_trial
447,2,2406.0999999928754,windmill,28,99,185,228,10B7/8,32,136570,block1_target_trial
716,2,5909.164999997243,chair,35,187,139,0,5Y6/10,70,599870,block2_target_trial
202,2,1917.2249999828637,warehouse,78,75,41,23,5YR2/4,36,115375,block1_target_trial
202,2,1994.089999992866,building,54,136,137,135,N5,37,117872,block1_target_trial
447,2,2684.189999999944,canyon,13,252,190,0,5Y8/14,34,142150,block1_target_trial
202,2,5121.1200000252575,joy,13,252,190,0,5Y8/14,38,123496,block1_target_trial
447,2,3268.214999989141,chest,57,116,95,21,5Y4/6,35,145927,block1_target_trial
716,2,6516.990000003716,purse,56,146,80,27,5YR4/8,72,610190,block2_target_trial
202,2,2984.7249999875203,ego,25,103,196,96,10GY7/10,39,126983,block1_target_trial
447,2,2495.5649999901652,moose,79,56,49,32,5Y2/2,36,148932,block1_target_trial
202,2,1797.7149999933315,ocean,27,29,194,202,10BG7/8,40,129283,block1_target_trial
716,2,3500.8099999977276,verb,32,181,182,181,N7,74,617149,block2_target_trial
202,2,3194.835000031162,harp,24,203,172,0,10Y7/12,41,132981,block1_target_trial
447,2,6631.8650000030175,ego,62,0,113,178,5PB4/12,37,156072,block1_target_trial
202,2,1738.0300000077114,chair,57,116,95,21,5Y4/6,42,135222,block1_target_trial
202,2,1766.6650000028312,canyon,45,170,103,0,10YR5/10,43,137491,block1_target_trial
447,2,3187.1849999879487,harp,56,146,80,27,5YR4/8,38,159765,block1_target_trial
202,2,2523.9050000091083,moose,78,75,41,23,5YR2/4,44,140518,block1_target_trial
447,2,2437.390000006417,vagueness,76,82,82,81,N3,39,162708,block1_target_trial
716,2,6836.855000001378,discretion,40,96,151,219,5PB6/10,76,626909,block2_target_trial
447,2,2968.270000012126,chaos,44,216,65,0,10R5/16,40,166180,block1_target_trial
202,2,3426.6800000332296,vegetable,25,103,196,96,10GY7/10,45,144447,block1_target_trial
202,2,1634.56999999471,diversity,39,0,174,198,5B6/10,46,146585,block1_target_trial
447,2,2251.9150000007357,cockroach,46,141,120,0,10Y5/8,41,168936,block1_target_trial
716,2,3588.4600000063656,warehouse,43,163,162,162,N6,78,634470,block2_target_trial
447,2,3235.400000005029,glee,12,255,186,123,5YR8/8,42,172675,block1_target_trial
202,2,4592.024999961723,absurdity,79,56,49,32,5Y2/2,47,151679,block1_target_trial
447,2,1508.365000016056,love,55,190,26,52,5R4/14,43,174688,block1_target_trial
202,2,2346.0049999994226,despair,80,46,52,38,5GY2/2,48,154527,block1_target_trial
447,2,1813.850000005914,clarity,1,255,225,176,10YR9/4,44,177005,block1_target_trial
202,2,2514.214999973774,discretion,71,0,91,97,10BG3/8,49,157545,block1_target_trial
447,2,2453.5850000102073,building,80,46,52,38,5GY2/2,45,179963,block1_target_trial
716,2,7748.554999998305,tortoise,46,141,120,0,10Y5/8,80,644709,block2_target_trial
202,2,5654.255000001285,oddity,47,54,142,15,10GY5/12,50,163702,block1_target_trial
202,2,2071.189999987837,fire,44,216,65,0,10R5/16,51,166275,block1_target_trial
202,2,4522.100000001956,verb,63,132,71,157,5P4/12,52,171299,block1_target_trial
716,2,9164.394999999786,ocean,50,0,146,196,10B5/12,82,658053,block2_target_trial
202,2,1813.7149999965911,tortoise,69,32,83,38,10GY3/6,53,173615,block1_target_trial
202,2,3436.100000049919,purse,30,218,156,201,10P7/8,54,177553,block1_target_trial
716,2,2804.3499999985797,glee,13,252,190,0,5Y8/14,84,663589,block2_target_trial
202,2,3109.429999953136,fame,5,205,236,235,10BG9/2,55,181165,block1_target_trial
202,2,2492.2650000080466,cornflour,18,173,204,247,5PB8/6,56,184161,block1_target_trial
447,2,27149.789999995846,tortoise,46,141,120,0,10Y5/8,46,207618,block1_target_trial
447,2,3461.9299999903888,iron,87,59,58,58,N2,47,211588,block1_target_trial
202,2,1615.640000032727,blessing,2,238,234,140,10Y9/6,58,190253,block2_target_trial
500,2,4660,tortoise,39,0,174,198,5B6/10,16,576725,block1_target_trial
447,2,4190.575000015087,berry,77,99,14,38,5R2/8,48,216282,block1_target_trial
447,2,2409.990000014659,discretion,57,116,95,21,5Y4/6,49,219197,block1_target_trial
202,2,4101.510000007693,glee,42,226,110,159,5RP6/12,60,203281,block2_target_trial
716,2,21676.82000000053,diversity,44,216,65,0,10R5/16,86,688573,block2_target_trial
500,2,14092,discretion,15,135,220,178,5G8/6,17,591330,block1_target_trial
202,2,3429.1250000242144,berry,64,169,50,112,5RP4/12,62,210341,block2_target_trial
500,2,4707,fire,55,190,26,52,5R4/14,18,596546,block1_target_trial
447,2,19209.605000010924,suffering,55,190,26,52,5R4/14,50,238911,block1_target_trial
202,2,4476.299999980256,chest,67,100,65,8,10YR3/6,64,218189,block2_target_trial
500,2,8309,absurdity,15,135,220,178,5G8/6,19,605385,block1_target_trial
447,2,3827.0249999768566,earphones,7,229,228,239,10PB9/2,51,243243,block1_target_trial
202,2,1761.8950000032785,tortoise,69,32,83,38,10GY3/6,66,222721,block2_target_trial
447,2,2101.8699999840464,vegetable,25,103,196,96,10GY7/10,52,245849,block1_target_trial
500,2,3639,harp,2,238,234,140,10Y9/6,20,609529,block1_target_trial
447,2,5066.290000017034,oddity,53,218,64,108,10RP5/14,53,251420,block1_target_trial
202,2,1869.4350000005215,shirt,17,158,211,223,5B8/4,68,230163,block2_target_trial
500,2,7014,earphones,18,173,204,247,5PB8/6,21,617057,block1_target_trial
447,2,3081.8450000078883,shirt,84,0,58,101,5PB2/8,54,255006,block1_target_trial
716,2,21382.470000004047,peculiarity,52,181,89,164,10P5/12,89,719580,block2_target_trial
202,2,2230.0500000128523,harp,24,203,172,0,10Y7/12,70,235857,block2_target_trial
202,2,3118.1950000463985,windmill,6,216,232,240,10B9/2,72,242175,block2_target_trial
716,2,3020.77999999898,iron,54,136,137,135,N5,91,727772,block2_target_trial
447,2,11699.074999982258,despair,77,99,14,38,5R2/8,55,267210,block1_target_trial
202,2,2602.9949999647215,earphones,83,0,63,80,5B2/6,74,247145,block2_target_trial
447,2,3188.575000007404,wilderness,69,32,83,38,10GY3/6,56,270903,block1_target_trial
716,2,6204.53500000434,fire,23,244,150,0,10YR7/14,93,738372,block2_target_trial
447,2,2144.620000006398,love,55,190,26,52,5R4/14,58,278390,block2_target_trial
202,2,3564.0199999907054,despair,80,46,52,38,5GY2/2,77,257421,block2_target_trial
202,2,1676.1749999714084,moose,67,100,65,8,10YR3/6,79,261687,block2_target_trial
447,2,2365.045000013197,building,83,0,63,80,5B2/6,60,285662,block2_target_trial
716,2,7188.885000003269,window,0,245,225,219,10R9/2,95,748932,block2_target_trial
202,2,2391.7750000255182,vegetable,47,54,142,15,10GY5/12,81,267249,block2_target_trial
447,2,3486.300000018673,window,28,99,185,228,10B7/8,62,291545,block2_target_trial
500,2,39075,blessing,1,255,225,176,10YR9/4,22,656635,block1_target_trial
202,2,3937.165000010282,chaos,44,216,65,0,10R5/16,83,273185,block2_target_trial
716,2,6436.945000001229,cockroach,56,146,80,27,5YR4/8,97,758821,block2_target_trial
500,2,1839,peculiarity,16,151,214,204,5BG8/4,23,658992,block1_target_trial
447,2,4903.874999989057,vagueness,31,238,151,162,10RP7/8,64,298618,block2_target_trial
202,2,2391.315000015311,discretion,71,0,91,97,10BG3/8,85,277553,block2_target_trial
500,2,4554,cockroach,43,163,162,162,N6,24,664050,block1_target_trial
447,2,1780.7599999941883,embarrassment,55,190,26,52,5R4/14,66,302765,block2_target_trial
716,2,3436.6650000009686,berry,64,169,50,112,5RP4/12,99,766108,block2_target_trial
202,2,1743.1700000306591,love,53,218,64,108,10RP5/14,87,281655,block2_target_trial
202,2,1878.539999946952,building,32,181,182,181,N7,89,285502,block2_target_trial
447,2,2655.224999994971,purse,59,0,117,66,5G4/10,68,307556,block2_target_trial
500,2,8082,cornflour,12,255,186,123,5YR8/8,25,672641,block1_target_trial
202,2,1946.07999996515,cockroach,78,75,41,23,5YR2/4,91,289659,block2_target_trial
447,2,2214.754999993602,blessing,31,238,151,162,10RP7/8,70,312091,block2_target_trial
500,2,2722,wilderness,47,54,142,15,10GY5/12,26,675874,block1_target_trial
716,2,9773.110000001849,cornflour,28,99,185,228,10B7/8,101,778980,block2_target_trial
447,2,1967.2350000182632,iron,87,59,58,58,N2,72,316445,block2_target_trial
202,2,3765.575000026729,warehouse,23,244,150,0,10YR7/14,93,295891,block2_target_trial
500,2,2189,joy,22,254,147,109,10R7/10,28,681683,block1_target_trial
500,2,2028,clarity,5,205,236,235,10BG9/2,29,684217,block1_target_trial
447,2,4696.104999980889,chest,78,75,41,23,5YR2/4,74,323285,block2_target_trial
202,2,2353.899999987334,wilderness,59,0,117,66,5G4/10,95,302569,block2_target_trial
716,2,6213.279999996303,ego,44,216,65,0,10R5/16,103,787996,block2_target_trial
500,2,2671,purse,42,226,110,159,5RP6/12,30,687393,block1_target_trial
447,2,2478.4600000130013,berry,77,99,14,38,5R2/8,76,327686,block2_target_trial
202,2,1760.260000010021,vagueness,6,216,232,240,10B9/2,97,306547,block2_target_trial
500,2,6135,diversity,15,135,220,178,5G8/6,31,694106,block1_target_trial
202,2,2368.114999961108,dread,80,46,52,38,5GY2/2,99,311297,block2_target_trial
500,2,2068,ocean,4,203,237,224,10G9/2,32,696681,block1_target_trial
716,2,5685.290000001201,love,33,239,107,106,5R6/12,105,797532,block2_target_trial
447,2,7453.080000006594,chaos,55,190,26,52,5R4/14,78,336846,block2_target_trial
202,2,1798.9350000279956,purse,41,170,136,191,5P6/8,101,314987,block2_target_trial
500,2,2444,embarrassment,56,146,80,27,5YR4/8,33,699633,block1_target_trial
500,2,2632,windmill,76,82,82,81,N3,34,702770,block1_target_trial
716,2,2988.66000000271,moose,56,146,80,27,5YR4/8,107,803660,block2_target_trial
202,2,1657.7849999885077,ocean,27,29,194,202,10BG7/8,103,319377,block2_target_trial
447,2,2897.709999990184,vegetable,25,103,196,96,10GY7/10,80,342080,block2_target_trial
500,2,1502,verb,21,202,202,202,N8,35,704778,block1_target_trial
202,2,2119.750000012573,fame,5,205,236,235,10BG9/2,105,323497,block2_target_trial
447,2,1767.0250000082888,verb,37,29,171,113,5G6/10,82,348440,block2_target_trial
500,2,5346,shirt,10,233,232,231,N9,36,710634,block1_target_trial
202,2,1855.9750000131316,iron,54,136,137,135,N5,107,327413,block2_target_trial
716,2,7379.594999998459,despair,80,46,52,38,5GY2/2,109,814004,block2_target_trial
500,2,2614,chair,7,229,228,239,10PB9/2,37,713762,block1_target_trial
202,2,2353.8900000276044,oddity,47,54,142,15,10GY5/12,109,331819,block2_target_trial
447,2,1701.535000000149,shirt,72,0,79,142,10B3/10,84,354696,block2_target_trial
500,2,4254,despair,82,0,62,57,5BG2/6,38,718522,block1_target_trial
202,2,1606.5350000280887,fire,66,137,34,17,10R3/10,111,335369,block2_target_trial
500,2,2790,warehouse,78,75,41,23,5YR2/4,39,721818,block1_target_trial
