Concept,Iteration,S_Chao1,NumberOfPeople,NumberOfTrials,Prior,Tables,Alpha,Posterior,Chain,ProbabilityOfSameTable
a seal,1,16.70762132604238,77,36,Simplicity,14,0.16,-1459.607780841498,1,0.11823241693371563
a seal,2,10.308398838004102,77,36,Simplicity,10,0.16,-1398.8995198509417,1,0.1833361443751054
a seal,3,9.974025974025974,77,36,Simplicity,8,0.16,-1343.9770877628519,1,0.2514757969303424
a seal,4,6.0,77,36,Simplicity,6,0.16,-1322.1554218264055,1,0.3550345758137965
a seal,5,6.0,77,36,Simplicity,6,0.16,-1301.7185166524444,1,0.5496711081126666
a seal,6,5.0,77,36,Simplicity,5,0.16,-1250.8526359808452,1,0.7618485410693203
a seal,7,3.4935064935064934,77,36,Simplicity,3,0.16,-1205.8778717197324,1,0.9244391971664699
a seal,8,1.0,77,36,Simplicity,1,0.16,-1176.9524061240288,1,1.0
a seal,9,1.0,77,36,Simplicity,1,0.16,-1176.9524061240288,1,1.0
an ostrich,1,10.989473684210527,95,36,Simplicity,10,0.16,-1518.0862522384614,1,0.31213296398891965
an ostrich,2,6.0,95,36,Simplicity,6,0.16,-1462.266448960411,1,0.3693074792243768
an ostrich,3,4.0,95,36,Simplicity,4,0.16,-1428.3165573668693,1,0.4863157894736843
an ostrich,4,3.0,95,36,Simplicity,3,0.16,-1401.3340513167623,1,0.5386149584487535
an ostrich,5,3.0,95,36,Simplicity,3,0.16,-1392.503639861643,1,0.597562326869806
an ostrich,6,3.0,95,36,Simplicity,3,0.16,-1389.8935223013455,1,0.5820498614958448
an ostrich,7,2.0,95,36,Simplicity,2,0.16,-1374.184768742324,1,0.6330193905817174
an ostrich,8,2.0,95,36,Simplicity,2,0.16,-1371.952853547478,1,0.6440997229916896
an ostrich,9,2.0,95,36,Simplicity,2,0.16,-1365.7114414937187,1,0.6928531855955677
a whale,1,12.24736842105263,95,36,Simplicity,12,0.16,-1390.584783526246,1,0.152797783933518
a whale,2,16.905263157894737,95,36,Simplicity,10,0.16,-1302.699967375933,1,0.22858725761772852
a whale,3,6.0,95,36,Simplicity,6,0.16,-1237.23000865959,1,0.2753462603878116
a whale,4,5.0,95,36,Simplicity,5,0.16,-1212.069420709732,1,0.29218836565096956
a whale,5,4.0,95,36,Simplicity,4,0.16,-1218.9843474850136,1,0.2928531855955679
a whale,6,4.0,95,36,Simplicity,4,0.16,-1215.227175644352,1,0.3227700831024931
a whale,7,4.0,95,36,Simplicity,4,0.16,-1195.5147497392682,1,0.3602216066481994
